Gender,Education % 15-24 years Second degree and special vocational training degree,Education % 15-24 years Lowest higher and lower university level,Education % 15-24 years Higher university degree and research training,Education % 15-24 years All levels of education,Education % 15-24 years Elementary or unknown,Education % 15-24 years Total graduates,Education % 25-44 years Second degree and special vocational training degree,Education % 25-44 years Lowest higher and lower university level,Education % 25-44 years Higher university degree and research training,Education % 25-44 years All levels of education,Education % 25-44 years Elementary or unknown,Education % 25-44 years Total graduates,Education % 45-64 years Second degree and special vocational training degree,Education % 45-64 years Lowest higher and lower university level,Education % 45-64 years Higher university degree and research training,Education % 45-64 years All levels of education,Education % 45-64 years Elementary or unknown,Education % 45-64 years Total graduates,Education % 65 and over Second degree and special vocational training degree,Education % 65 and over Lowest higher and lower university level,Education % 65 and over Higher university degree and research training,Education % 65 and over All levels of education,Education % 65 and over Elementary or unknown,Education % 65 and over Total graduates,0-14 year olds,Pensioners and others,"Students, school children, conscripts and civil service",Employed,Unemployed,Labor force,Outside the labor force,Taxable income per housing association,Taxable income per person,Married couple without children,Married couple and children,Unmarried couple without children,Unmarried couple and children,Father and children,Mother and children,municipality,code,name,green area %
0,0.030395137,0.0,0.0,0.0668693,0.036474165,0.030395137,0.16413374,0.12462006,0.13069908,0.48024315,0.060790274,0.41945288,0.08206687,0.0668693,0.07294833,0.2674772,0.045592707,0.2218845,0.039513677,0.06990881,0.036474165,0.18541034,0.039513677,0.14589666,0.048894063,0.08963911,0.019790454,0.2363213,0.03725262,0.27357394,0.15832363,47473.0,30244.0,0.35632184,0.18390805,0.25287357,0.109195404,0.011494253,0.0862069,091,292,Kivihaka,71.2861516898184
1,0.051224943,0.004454343,0.0,0.07349666,0.017817372,0.055679288,0.07349666,0.1804009,0.18262807,0.45879734,0.022271715,0.4365256,0.077951,0.06013363,0.08685969,0.23830736,0.013363029,0.22494432,0.0623608,0.07126949,0.022271715,0.22939867,0.07349666,0.155902,0.04540163,0.13853317,0.03259604,0.32596043,0.025611175,0.3515716,0.21653084,47473.0,30244.0,0.35632184,0.18390805,0.25287357,0.109195404,0.011494253,0.0862069,091,292,Kivihaka,71.2861516898184
0,0.040184285,0.0058868695,0.0,0.10391605,0.057844892,0.046071153,0.14000511,0.1187612,0.13002303,0.4870745,0.09828513,0.38878936,0.0906066,0.048374712,0.046071153,0.24084976,0.055797286,0.18505247,0.05144612,0.03608907,0.025339134,0.16815971,0.055285387,0.11287433,0.06271851,0.111240596,0.037292086,0.22534166,0.040046614,0.26538828,0.2112512,42865.0,24697.0,0.2841638,0.22348298,0.24321657,0.077947706,0.017760238,0.15342872,091,293,Pohjois-Haaga,37.8280052054181
1,0.05685164,0.008833522,0.00045300112,0.114609286,0.048471123,0.06613816,0.077463195,0.11710079,0.13861835,0.38686296,0.053680636,0.33318233,0.06364666,0.06727067,0.06387316,0.22718006,0.03238958,0.19479048,0.076104194,0.06500566,0.026047565,0.27134767,0.10419026,0.16715741,0.055620298,0.16431825,0.041529823,0.23784299,0.024049157,0.26189214,0.26146838,42865.0,24697.0,0.2841638,0.22348298,0.24321657,0.077947706,0.017760238,0.15342872,091,293,Pohjois-Haaga,37.8280052054181
0,0.049706038,0.0053447355,0.00053447357,0.11758418,0.06199893,0.05558525,0.15339391,0.11758418,0.10208445,0.4425441,0.06948156,0.37306252,0.070016034,0.04382683,0.05611972,0.21485837,0.04489578,0.16996258,0.059326563,0.064136826,0.046499196,0.22501336,0.055050775,0.16996258,0.067446806,0.11574468,,0.21510638,0.028510638,0.24361703,0.22234042,46568.0,26855.0,0.30228138,0.2271863,0.22243346,0.08840304,0.019961977,0.13973384,091,294,Lassila,47.1518907633654
1,0.046694405,0.012482663,0.0,0.10910772,0.04993065,0.059177067,0.10633379,0.11881646,0.10540915,0.3809524,0.050392974,0.3305594,0.04946833,0.061488673,0.051779937,0.18446602,0.02172908,0.16273694,0.090614885,0.086454,0.036061026,0.32547387,0.11234397,0.21312991,0.06,0.19085106,0.043829788,0.21531914,0.024042552,0.2393617,0.29468086,46568.0,26855.0,0.30228138,0.2271863,0.22243346,0.08840304,0.019961977,0.13973384,091,294,Lassila,47.1518907633654
0,0.078774616,0.010940919,0.0,0.11597374,0.026258206,0.08971553,0.09628009,0.07002188,0.13129103,0.34135666,0.043763675,0.297593,0.078774616,0.061269145,0.1619256,0.3391685,0.037199125,0.30196938,0.01750547,0.048140045,0.11378556,0.20350109,0.024070023,0.17943107,0.06409048,0.114043355,,0.265787,0.016965127,0.28275213,0.21206409,145785.0,78943.0,0.39929327,0.23674911,0.22614841,0.049469966,0.03180212,0.056537103,091,30,Kaartinkaupunki,18.5883162357478
1,0.112033196,0.014522822,0.002074689,0.15560167,0.026970955,0.12863071,0.08713693,0.080912866,0.13278009,0.32987553,0.029045643,0.3008299,0.060165975,0.0746888,0.14315353,0.29460582,0.016597511,0.2780083,0.031120332,0.0746888,0.07053942,0.21991701,0.043568466,0.17634855,0.05089538,0.133836,0.05089538,0.25824693,0.011310085,0.26955703,0.23562677,145785.0,78943.0,0.39929327,0.23674911,0.22614841,0.049469966,0.03180212,0.056537103,091,30,Kaartinkaupunki,18.5883162357478
0,0.06484024,0.007971063,0.00033491862,0.10308795,0.029941725,0.073146224,0.17898051,0.1308862,0.15875143,0.54719,0.07857191,0.46861812,0.079040796,0.046151783,0.062361848,0.22841449,0.04086007,0.18755442,0.033223927,0.026592538,0.027396342,0.12130752,0.034094714,0.08721281,0.037747636,0.08361592,0.03631983,0.28856564,0.035605926,0.32417157,0.15768339,47370.0,31646.0,0.27396876,0.15176687,0.40546247,0.07447557,0.014923272,0.07940307,091,301,Kallion peruspiiri,
1,0.101880975,0.01720629,0.0014184397,0.1548566,0.03435091,0.120505705,0.1250077,0.15713845,0.17705828,0.49694726,0.03774283,0.45920444,0.046685167,0.054147396,0.06117792,0.18112859,0.0191181,0.16201049,0.04440333,0.04495837,0.029293863,0.16706753,0.048411965,0.11865556,0.035754655,0.1036647,0.045273367,0.30706763,0.026384674,0.3334523,0.18469273,47370.0,31646.0,0.27396876,0.15176687,0.40546247,0.07447557,0.014923272,0.07940307,091,301,Kallion peruspiiri,
0,0.04888889,0.003851852,0.0005925926,0.11140741,0.058074076,0.053333335,0.09748148,0.08711111,0.1442963,0.3605926,0.031703703,0.3288889,0.063407406,0.053333335,0.13807407,0.2805926,0.025777778,0.2548148,0.030518519,0.06459259,0.117037036,0.2474074,0.035259258,0.21214814,0.06925749,0.10464612,0.03419453,0.21157186,0.015957447,0.2275293,0.20809813,86928.0,47306.0,0.34053156,0.2736711,0.17400332,0.07516611,0.017857144,0.11877076,091,301,Vanha Munkkiniemi,28.0224480510063
1,0.046768144,0.0075005516,0.0011030223,0.09485991,0.039488196,0.05537172,0.06309287,0.088241786,0.14559895,0.3121553,0.0152217075,0.2969336,0.0397088,0.0694904,0.13258328,0.2572248,0.015442312,0.24178249,0.06838738,0.12574454,0.081844255,0.33575997,0.05978381,0.27597618,0.07229701,0.18465045,0.036257055,0.25455928,0.016608771,0.27116805,0.29320452,86928.0,47306.0,0.34053156,0.2736711,0.17400332,0.07516611,0.017857144,0.11877076,091,301,Vanha Munkkiniemi,28.0224480510063
0,0.07542668,0.0073407963,0.00036703981,0.10589099,0.022756469,0.08313452,0.19599926,0.14443018,0.14167736,0.56615895,0.08405212,0.4821068,0.086070836,0.0442283,0.03890622,0.20939621,0.04019086,0.16920535,0.04037438,0.02110479,0.017067352,0.11855386,0.04000734,0.078546524,0.023770703,0.085557364,0.041534368,0.29297176,0.047541406,0.34051317,0.15086244,38342.0,28323.0,0.25040042,0.104644954,0.48531768,0.06673785,0.014949279,0.077949814,091,302,Alppiharjun peruspiiri,
1,0.1223451,0.018781815,0.0008776549,0.17061612,0.02861155,0.14200456,0.13691416,0.17096718,0.18571177,0.53133225,0.03773916,0.49359313,0.04142531,0.046691243,0.048095487,0.1513077,0.015095664,0.13621204,0.034579605,0.03615938,0.016675442,0.1467439,0.059329472,0.08741443,0.019737408,0.093881406,0.04634,0.3180297,0.030635888,0.34866557,0.15995881,38342.0,28323.0,0.25040042,0.104644954,0.48531768,0.06673785,0.014949279,0.077949814,091,302,Alppiharjun peruspiiri,
0,0.06896552,0.0,0.0,0.18103448,0.112068966,0.06896552,0.02586207,0.038793102,0.0862069,0.17672414,0.02586207,0.15086207,0.09913793,0.060344826,0.2413793,0.43103448,0.030172413,0.40086207,0.012931035,0.073275864,0.10344828,0.2112069,0.021551725,0.18965517,0.09043478,0.11826087,,0.23130435,,0.24173912,0.2521739,291439.0,108342.0,0.31491712,0.46961325,0.06077348,0.06629834,0.03314917,0.055248618,091,302,Kuusisaari,1.02833798721014
1,0.02202643,0.004405286,0.0,0.13656388,0.11013216,0.026431719,0.03524229,0.04405286,0.1277533,0.23788546,0.030837005,0.20704846,0.039647575,0.07488987,0.2555066,0.40088105,0.030837005,0.37004405,0.039647575,0.08810572,0.06167401,0.2246696,0.03524229,0.18942732,0.11130435,0.14608696,0.04347826,0.18608695,0.019130435,0.20521739,0.30086955,291439.0,108342.0,0.31491712,0.46961325,0.06077348,0.06629834,0.03314917,0.055248618,091,302,Kuusisaari,1.02833798721014
0,0.04631579,0.002105263,0.0,0.12421053,0.075789474,0.04842105,0.05894737,0.05263158,0.12421053,0.2736842,0.037894737,0.23578948,0.082105264,0.07157895,0.17052631,0.36842105,0.044210527,0.32421052,0.029473685,0.05263158,0.11368421,0.23368421,0.037894737,0.19578947,0.08590492,0.113427855,,0.21851543,0.017514596,0.23603003,0.24603836,176046.0,81671.0,0.3483146,0.30898875,0.14606741,0.07865169,0.02247191,0.09550562,091,303,Lehtisaari,18.8765480017116
1,0.04227941,0.0036764706,0.0,0.097426474,0.05147059,0.04595588,0.060661763,0.056985293,0.11029412,0.2647059,0.036764707,0.22794117,0.05514706,0.10110294,0.18014705,0.35661766,0.020220589,0.33639705,0.036764707,0.11029412,0.08455882,0.28125,0.04963235,0.23161764,0.06422018,0.16680567,0.03169308,0.23102586,0.024186822,0.25521266,0.26271895,176046.0,81671.0,0.3483146,0.30898875,0.14606741,0.07865169,0.02247191,0.09550562,091,303,Lehtisaari,18.8765480017116
0,0.073660396,0.0082001975,0.00028276545,0.12088223,0.038738865,0.08214336,0.17969744,0.13544466,0.14477591,0.521985,0.062067017,0.459918,0.08935388,0.04934257,0.054856498,0.23794712,0.044394176,0.19355294,0.034073237,0.023610914,0.02389368,0.119185634,0.037607804,0.08157783,0.055711135,0.07436096,0.0464756,0.26646012,0.03473753,0.30119765,0.17654769,47938.0,28839.0,0.22751047,0.17233263,0.37970713,0.092834726,0.020135984,0.10747908,091,303,Vallilan peruspiiri,
1,0.096329115,0.017594937,0.0012658228,0.15594937,0.040759493,0.11518987,0.108734176,0.15873417,0.19126582,0.4887342,0.03,0.45873418,0.06379747,0.059113923,0.06063291,0.2050633,0.021518987,0.18354431,0.039113924,0.03658228,0.022151899,0.15025316,0.052405063,0.0978481,0.051540248,0.09289162,0.057915747,0.2942263,0.025680749,0.31990704,0.2023476,47938.0,28839.0,0.22751047,0.17233263,0.37970713,0.092834726,0.020135984,0.10747908,091,303,Vallilan peruspiiri,
0,0.0639244,0.0050027794,0.0,0.12284602,0.053918842,0.068927184,0.1278488,0.1122846,0.14230128,0.4152307,0.032796,0.3824347,0.082267925,0.061145082,0.108949415,0.27181768,0.019455252,0.25236243,0.032240134,0.051139522,0.0733741,0.19010562,0.03335186,0.15675375,0.076038726,0.08793868,,0.21903993,0.021581283,0.24062122,0.19826543,54854.0,32099.0,0.2669565,0.26782608,0.1973913,0.085217394,0.01826087,0.16434783,091,304,Munkkivuori,51.2600700668338
1,0.060780287,0.011909651,0.00041067763,0.114168376,0.04106776,0.07310062,0.073511295,0.1174538,0.16755646,0.37453797,0.016016427,0.35852155,0.042299796,0.08295688,0.105133474,0.24353182,0.013141684,0.23039015,0.06324435,0.10349076,0.060780287,0.2677618,0.04024641,0.2275154,0.0699879,0.1502622,0.0419524,0.28237194,0.016538927,0.29891086,0.2622025,54854.0,32099.0,0.2669565,0.26782608,0.1973913,0.085217394,0.01826087,0.16434783,091,304,Munkkivuori,51.2600700668338
0,0.059343435,0.008417509,0.0004208754,0.119107746,0.050925925,0.06818182,0.14983165,0.13362795,0.12647307,0.5151515,0.10521886,0.40993267,0.07575758,0.049031988,0.05260943,0.20938553,0.03198653,0.177399,0.04398148,0.035143096,0.03935185,0.15635522,0.03787879,0.11847643,0.05383041,0.101343535,0.036836017,0.2568734,0.027760478,0.28463387,0.19200997,47976.0,25949.0,0.27427652,0.18038586,0.3318328,0.083279744,0.017684888,0.11254019,091,304,Pasilan peruspiiri,
1,0.076049946,0.018350359,0.0005675369,0.14074914,0.04578131,0.09496784,0.102534994,0.13715474,0.13469543,0.43548998,0.061104804,0.37438518,0.06640182,0.061861522,0.048051458,0.20223232,0.025917519,0.1763148,0.059213016,0.059402194,0.03272796,0.22152856,0.07018539,0.15134317,0.05302963,0.13764569,0.045555655,0.2634576,0.023667587,0.2871252,0.23623098,47976.0,25949.0,0.27427652,0.18038586,0.3318328,0.083279744,0.017684888,0.11254019,091,304,Pasilan peruspiiri,
0,0.06940063,0.0031545742,0.0,0.11514196,0.04258675,0.07255521,0.13722397,0.1466877,0.11829653,0.47003156,0.06782334,0.4022082,0.09621451,0.061514195,0.08832808,0.2917981,0.045741323,0.24605678,0.02208202,0.025236594,0.056782335,0.12302839,0.018927446,0.10410095,0.068343356,0.059595406,,0.2438491,0.01913614,0.26298523,0.15199563,57425.0,34437.0,0.25123152,0.25615764,0.22906403,0.115763545,0.01724138,0.13054188,091,305,Niemenmaki,42.9237942129304
1,0.066596195,0.011627907,0.0,0.12684989,0.048625793,0.0782241,0.07293869,0.19344608,0.114164904,0.40169132,0.021141648,0.38054967,0.08456659,0.11310782,0.08245243,0.31501058,0.034883723,0.28012684,0.036997885,0.061310783,0.027484143,0.1564482,0.030655392,0.12579282,0.06779661,0.1038819,0.041006014,0.36085293,0.011481684,0.3723346,0.21268453,57425.0,34437.0,0.25123152,0.25615764,0.22906403,0.115763545,0.01724138,0.13054188,091,305,Niemenmaki,42.9237942129304
0,0.071673065,0.00985375,0.00041489472,0.1436573,0.061715588,0.08194171,0.14790997,0.10849497,0.120112024,0.43740276,0.060885802,0.37651697,0.093143865,0.051135775,0.07105072,0.25868687,0.043356497,0.21533036,0.042111814,0.03101338,0.037547972,0.1602531,0.04957992,0.11067317,0.07805932,0.086387746,0.04945983,0.22050677,0.023492437,0.24399921,0.2139069,53146.0,27603.0,0.2448,0.23568,0.25504,0.10832,0.02032,0.13584,091,305,Vanhankaupungin peruspiiri,
1,0.07184466,0.01528071,0.0007598143,0.13558464,0.04769945,0.087885186,0.091430984,0.12427185,0.15576193,0.40405235,0.03258759,0.37146476,0.06669481,0.06669481,0.084170535,0.24364711,0.026086956,0.21756016,0.057323765,0.053609118,0.03858168,0.21671592,0.06720135,0.14951456,0.07420939,0.12885484,0.056216855,0.26089177,0.021921037,0.2828128,0.2592811,53146.0,27603.0,0.2448,0.23568,0.25504,0.10832,0.02032,0.13584,091,305,Vanhankaupungin peruspiiri,
0,0.10045662,0.006849315,0.0,0.20319635,0.09589041,0.10730594,0.12785389,0.07990868,0.07990868,0.38584474,0.098173514,0.28767124,0.10045662,0.07990868,0.057077624,0.30136988,0.06392694,0.23744293,0.029680366,0.025114154,0.02739726,0.10958904,0.02739726,0.08219178,0.07656396,0.08590103,,0.2184874,0.039215688,0.2577031,0.22782446,45715.0,23041.0,0.2851711,0.23954372,0.15969582,0.08745247,0.02661597,0.20152092,091,306,Talinranta,49.5536842132018
1,0.07036247,0.008528785,0.0042643924,0.14925373,0.06609808,0.08315565,0.08742005,0.078891255,0.078891255,0.30703625,0.061833687,0.24520256,0.13432837,0.12579957,0.07462686,0.36673775,0.031982943,0.3347548,0.046908315,0.04904051,0.023454158,0.17697228,0.057569295,0.11940298,0.07656396,0.11764706,0.05882353,0.23809524,0.02334267,0.26143792,0.25303456,45715.0,23041.0,0.2851711,0.23954372,0.15969582,0.08745247,0.02661597,0.20152092,091,306,Talinranta,49.5536842132018
0,0.05072241,0.006762988,0.00030740854,0.10083,0.043037195,0.057792805,0.12388565,0.11773747,0.20319705,0.49154627,0.0467261,0.44482017,0.064863205,0.05533354,0.094067015,0.23455273,0.020288965,0.21426375,0.03166308,0.051337227,0.05932985,0.17307101,0.030740855,0.14233015,0.06871048,0.08362161,0.03125373,0.25408566,0.019086245,0.2731719,0.18358582,64606.0,36969.0,0.25662014,0.24458353,0.28647086,0.1006259,0.022147328,0.08955224,091,311,Kotkavuori,11.9585064204643
1,0.061759517,0.019410133,0.0010083186,0.11091505,0.028737081,0.08217797,0.07209478,0.12477943,0.21325938,0.42727503,0.017141417,0.4101336,0.041341063,0.06881775,0.100075625,0.22006553,0.009831106,0.21023443,0.05293673,0.08369045,0.053692967,0.24174438,0.05142425,0.19032013,0.070022665,0.12930931,0.037337467,0.29094595,0.015626865,0.30657282,0.23666945,64606.0,36969.0,0.25662014,0.24458353,0.28647086,0.1006259,0.022147328,0.08955224,091,311,Kotkavuori,11.9585064204643
0,0.024859427,0.0038472922,0.00029594556,0.07043504,0.041432377,0.029002663,0.09529447,0.09529447,0.18851732,0.42556968,0.046463452,0.37910625,0.051790472,0.06777153,0.119857945,0.2684226,0.029002663,0.23941995,0.038176976,0.07694584,0.089967445,0.23557265,0.03048239,0.20509027,0.08065252,0.10426649,0.02338581,0.24332649,0.014487794,0.2578143,0.20830481,88420.0,46224.0,0.3345338,0.26890758,0.21328531,0.08603442,0.014005602,0.0832333,091,312,Vattuniemi,14.7672894651029
1,0.027722772,0.0059405942,0.0004950495,0.06806931,0.033910893,0.034158416,0.06138614,0.10618812,0.19430692,0.38737625,0.025495049,0.3618812,0.047524754,0.074257426,0.11460396,0.25123763,0.014851485,0.23638614,0.05990099,0.12054455,0.06361386,0.29331684,0.049257427,0.2440594,0.07300936,0.1575405,0.027606662,0.26100844,0.014715948,0.27572438,0.2581565,88420.0,46224.0,0.3345338,0.26890758,0.21328531,0.08603442,0.014005602,0.0832333,091,312,Vattuniemi,14.7672894651029
0,0.049830507,0.006779661,0.0010169492,0.11389831,0.056271188,0.05762712,0.10610169,0.108474575,0.17830509,0.43966103,0.046779662,0.39288136,0.06915254,0.05898305,0.1220339,0.27322033,0.023050847,0.2501695,0.028474577,0.051186442,0.07118644,0.17322034,0.022372881,0.15084746,0.08580466,0.082377754,0.03743245,0.24871491,0.020297877,0.26901278,0.20561486,78397.0,41299.0,0.27145007,0.28650275,0.22729553,0.095333666,0.024084294,0.095333666,091,313,Myllykallio,15.3056494804978
1,0.051821142,0.011548712,0.00088836247,0.10482677,0.040568553,0.06425822,0.06988452,0.12111341,0.20994966,0.42463726,0.023689665,0.4009476,0.042937517,0.066923305,0.124962986,0.24962986,0.014806041,0.23482381,0.042345278,0.07787977,0.059224162,0.22090612,0.041456915,0.17944922,0.08026888,0.118623964,0.03347832,0.2781073,0.014893898,0.29300117,0.23237117,78397.0,41299.0,0.27145007,0.28650275,0.22729553,0.095333666,0.024084294,0.095333666,091,313,Myllykallio,15.3056494804978
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,314,Koivusaari,10.3144111012023
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091,314,Koivusaari,10.3144111012023
0,0.04761905,0.0036350419,0.0,0.1301345,0.07888041,0.05125409,0.14976372,0.08215194,0.06543075,0.40458015,0.10723373,0.2973464,0.100690655,0.06870229,0.05561614,0.28353328,0.058524173,0.22500908,0.0523446,0.04543802,0.029080335,0.18175209,0.05488913,0.12686296,0.07374541,0.114596084,0.040697675,0.23148715,0.034118727,0.26560587,0.22903916,53000.0,27692.0,0.31933293,0.27115503,0.17541692,0.08400247,0.021618282,0.12847437,091,320,Konala,14.0243454281654
1,0.048519444,0.0053514093,0.0007135212,0.11023903,0.055654656,0.054584373,0.10524438,0.11737424,0.07706029,0.36104175,0.061362825,0.29967892,0.084552266,0.10024973,0.067071,0.2854085,0.0335355,0.251873,0.07170888,0.059579022,0.023902962,0.24331073,0.08811987,0.15519087,0.07649939,0.1367809,0.037790697,0.22842717,0.025856793,0.25428396,0.251071,53000.0,27692.0,0.31933293,0.27115503,0.17541692,0.08400247,0.021618282,0.12847437,091,320,Konala,14.0243454281654
0,0.048822515,0.0053609037,0.00057438255,0.13000192,0.075244114,0.054757804,0.15470037,0.080605015,0.06509669,0.43212712,0.13172506,0.30040208,0.09668773,0.04480184,0.036760483,0.25483438,0.07658434,0.17825004,0.05399196,0.04078116,0.02508137,0.18303657,0.06318208,0.11985449,0.07140615,0.11393597,0.043000627,0.20919648,0.04386378,0.25306025,0.22834276,40992.0,22541.0,0.29345602,0.24539877,0.20961145,0.058963872,0.020109067,0.17246081,091,331,Kannelmaki,21.8653551712298
1,0.048533518,0.0073324023,0.0,0.10841481,0.05254888,0.05586592,0.113477655,0.09130587,0.07227653,0.3537011,0.07664106,0.27706006,0.0872905,0.071927376,0.048184358,0.25418994,0.04678771,0.20740223,0.08537011,0.06319832,0.02077514,0.28369415,0.11435056,0.16934358,0.06505022,0.17286566,0.0386064,0.20856874,0.033505965,0.2420747,0.27652228,40992.0,22541.0,0.29345602,0.24539877,0.20961145,0.058963872,0.020109067,0.17246081,091,331,Kannelmaki,21.8653551712298
0,0.044921875,0.0,0.0,0.1328125,0.087890625,0.044921875,0.07421875,0.06542969,0.10058594,0.2705078,0.030273438,0.24023438,0.099609375,0.1015625,0.12109375,0.36132812,0.0390625,0.32226562,0.045898438,0.07714844,0.06738281,0.23535156,0.044921875,0.19042969,0.09536785,0.1101596,,0.23433243,0.008174387,0.24250682,0.25145972,93362.0,36277.0,0.32627645,0.3985056,0.11083437,0.07845579,0.0249066,0.06102117,091,332,Maununneva,44.1987264414811
1,0.0375,0.0028846154,0.0,0.109615386,0.06923077,0.040384617,0.051923078,0.092307694,0.1125,0.27596155,0.01923077,0.25673077,0.07019231,0.13461539,0.14711538,0.37115383,0.01923077,0.35192308,0.06826923,0.08557692,0.03846154,0.24326923,0.05096154,0.1923077,0.1012067,0.12261581,0.035422344,0.23433243,0.0124562085,0.24678864,0.25924483,93362.0,36277.0,0.32627645,0.3985056,0.11083437,0.07845579,0.0249066,0.06102117,091,332,Maununneva,44.1987264414811
0,0.06480447,0.006424581,0.0005586592,0.15865922,0.086871505,0.07178771,0.1631285,0.09189944,0.062849164,0.43463686,0.11675978,0.31787708,0.108379886,0.05558659,0.044413406,0.27067038,0.062290505,0.2083799,0.045530725,0.02793296,0.021787709,0.13603352,0.040782124,0.0952514,0.08249428,0.09290618,,0.22414188,0.038787186,0.26292905,0.22917621,44109.0,21404.0,0.26386404,0.25313058,0.19141324,0.069767445,0.030411448,0.19141324,091,333,Malminkartano,47.2292636872531
1,0.05882353,0.009232393,0.0005275653,0.14006859,0.071485095,0.06858349,0.13769454,0.11105249,0.059087314,0.38353997,0.07570562,0.30783436,0.09891849,0.077288315,0.041413873,0.26984966,0.052228965,0.21762069,0.070166185,0.04616196,0.018201003,0.2065418,0.07201266,0.13452914,0.074141875,0.12860411,0.05,0.2201373,0.03501144,0.25514874,0.252746,44109.0,21404.0,0.26386404,0.25313058,0.19141324,0.069767445,0.030411448,0.19141324,091,333,Malminkartano,47.2292636872531
0,0.05327103,0.0028037382,0.0,0.123364486,0.06728972,0.056074765,0.113084115,0.07943925,0.061682243,0.3084112,0.054205608,0.2542056,0.098130845,0.092523366,0.09906542,0.3233645,0.03364486,0.2897196,0.06728972,0.0635514,0.07102804,0.24485981,0.042990655,0.20186916,0.09375,0.11346726,,0.22470239,0.020089285,0.24479167,0.2470238,77714.0,31355.0,0.37854502,0.32552403,0.13070284,0.07891492,0.012330457,0.07398274,091,334,Hakuninmaa,42.5694641731846
1,0.042982455,0.007894737,0.0,0.12368421,0.072807014,0.05087719,0.07982456,0.094736844,0.07807018,0.29210526,0.039473683,0.25263157,0.1,0.12280702,0.09736842,0.34473684,0.024561403,0.32017544,0.069298245,0.06754386,0.033333335,0.23947369,0.069298245,0.17017543,0.08407738,0.12909226,0.046502978,0.23697917,0.011532738,0.24851191,0.2596726,77714.0,31355.0,0.37854502,0.32552403,0.13070284,0.07891492,0.012330457,0.07398274,091,334,Hakuninmaa,42.5694641731846
0,0.071167886,0.003649635,0.0,0.13138686,0.05656934,0.074817516,0.22718978,0.13412409,0.08941606,0.52737224,0.076642334,0.45072994,0.09580292,0.06021898,0.046532847,0.229927,0.027372263,0.20255475,0.035583943,0.032846715,0.023722628,0.11131387,0.019160584,0.09215328,0.098828,0.05384859,,0.23883434,0.023756731,0.26259106,0.18340196,55220.0,27212.0,0.25565612,0.25565612,0.19343892,0.114253394,0.015837105,0.16515838,091,335,Kuninkaantammi,49.5825246555612
1,0.07053942,0.0062240665,0.0013831259,0.13416322,0.056016598,0.078146614,0.16528355,0.16528355,0.11134163,0.48962656,0.047717843,0.44190872,0.08506224,0.10373444,0.05186722,0.2614108,0.020746889,0.2406639,0.038035963,0.03457815,0.0152143845,0.11479945,0.026970955,0.087828495,0.095977195,0.087741524,0.048780486,0.29394996,0.027557809,0.32150775,0.23249921,55220.0,27212.0,0.25565612,0.25565612,0.19343892,0.114253394,0.015837105,0.16515838,091,335,Kuninkaantammi,49.5825246555612
0,0.045045044,0.0,0.0,0.10810811,0.06306306,0.045045044,0.2027027,0.26126125,0.1891892,0.6801802,0.027027028,0.6531532,0.08108108,0.036036037,0.04054054,0.16216215,0.0045045046,0.15765765,0.0045045046,0.018018018,0.0045045046,0.04954955,0.022522522,0.027027028,0.102134146,0.032012194,0.018292682,0.27134147,0.016768293,0.28810975,0.15243903,39707.0,23300.0,0.16666667,0.40952381,0.1904762,0.123809524,0.00952381,0.1,091,336,Honkasuo,80.2637242890416
1,0.028368793,0.0035460992,0.0,0.088652484,0.056737587,0.031914894,0.12765957,0.24822696,0.21631205,0.6241135,0.031914894,0.5921986,0.081560284,0.08510638,0.039007094,0.21985815,0.014184397,0.20567375,0.017730497,0.024822695,0.0035460992,0.06737588,0.021276595,0.04609929,0.12957317,0.04573171,0.032012194,0.31707317,0.035060976,0.35213414,0.20731707,39707.0,23300.0,0.16666667,0.40952381,0.1904762,0.123809524,0.00952381,0.1,091,336,Honkasuo,80.2637242890416
0,0.03772242,0.0014234876,0.0,0.12313167,0.08398577,0.03914591,0.076512456,0.06014235,0.098576516,0.2629893,0.027758008,0.23523131,0.08042704,0.09608541,0.13879004,0.34661922,0.031316727,0.3153025,0.04733096,0.07935943,0.09822064,0.26725978,0.042348754,0.22491103,0.09598309,0.122621566,0.034954194,0.22029598,0.018604651,0.23890063,0.25355884,102183.0,40625.0,0.34790874,0.36692014,0.08555133,0.105513304,0.021863118,0.07224335,091,341,Lansi-Pakila,0.103434069654189
1,0.030555556,0.0013888889,0.00034722223,0.103472225,0.07118055,0.032291666,0.041666668,0.08125,0.12534723,0.25729167,0.009027778,0.2482639,0.060763888,0.105902776,0.16666667,0.34652779,0.013194445,0.33333334,0.07118055,0.09652778,0.061805554,0.29270834,0.063194446,0.22951388,0.09612403,0.14193094,0.03326286,0.22452432,0.011698379,0.2362227,0.27131784,102183.0,40625.0,0.34790874,0.36692014,0.08555133,0.105513304,0.021863118,0.07224335,091,341,Lansi-Pakila,0.103434069654189
