INDEX;ASUKKAITA;ASVALJYYS;IKA0_9;IKA10_19;IKA20_29;IKA30_39;IKA40_49;IKA50_59;IKA60_69;IKA70_79;IKA_YLI80
20033;233;39.38;24;23;36;43;33;20;19;27;8
20034;736;33.75;107;98;68;134;93;89;60;51;36
20035;237;56.42;34;32;16;44;31;27;19;22;12
20036;373;37.02;48;22;59;76;44;49;47;19;9
20041;34;43.41;99;99;99;99;99;99;99;99;99
20112;54;47.17;99;99;99;99;99;99;99;99;99
20113;142;39.23;15;19;15;20;28;12;14;16;3
20114;118;43.81;13;18;11;17;15;24;11;2;7
20115;55;47.89;99;99;99;99;99;99;99;99;99
20116;42;26.1;99;99;99;99;99;99;99;99;99
20124;39;37.82;99;99;99;99;99;99;99;99;99
20125;73;48.53;99;99;99;99;99;99;99;99;99
20126;207;43.26;14;26;22;26;32;40;26;18;3
20127;104;49.23;11;6;12;17;11;19;16;10;2
20128;96;40.32;99;99;99;99;99;99;99;99;99
20129;142;43.38;19;16;9;17;28;11;26;11;5
20130;31;55.03;99;99;99;99;99;99;99;99;99
20132;328;35.57;25;22;63;91;43;32;35;11;6
20133;196;37.06;18;39;17;34;34;28;21;5;0
20134;152;42.01;20;21;6;21;26;23;23;8;4
20135;310;40.58;17;25;38;46;39;50;49;31;15
20136;311;40.79;14;11;69;43;33;33;39;34;35
20137;212;42.32;15;15;33;45;19;33;23;22;7
20138;18;106.39;99;99;99;99;99;99;99;99;99
20140;166;34.67;30;15;31;32;28;14;9;7;0
20141;1029;35.39;71;68;261;185;120;123;86;71;44
20142;5;999999999;99;99;99;99;99;99;99;99;99
20145;38;36.97;99;99;99;99;99;99;99;99;99
20146;78;39.96;99;99;99;99;99;99;99;99;99
20147;67;40.73;99;99;99;99;99;99;99;99;99
20148;201;42.05;20;38;14;23;35;25;25;18;3
20149;249;39.69;32;49;9;25;43;26;35;20;10
20150;218;38.44;27;20;6;30;25;29;37;32;12
20151;198;41.65;31;15;9;33;27;30;22;19;12
20152;324;36.4;38;45;18;41;66;31;40;39;6
20153;53;29.11;99;99;99;99;99;99;99;99;99
20167;217;35.14;26;26;23;38;30;20;25;23;6
20168;636;31.11;112;104;62;101;123;72;30;23;9
20169;64;30.25;99;99;99;99;99;99;99;99;99
20171;62;32.24;99;99;99;99;99;99;99;99;99
20172;40;35.05;99;99;99;99;99;99;99;99;99
20173;239;34.56;33;19;20;35;43;39;26;18;6
20174;5;56.2;99;99;99;99;99;99;99;99;99
20175;95;41.49;99;99;99;99;99;99;99;99;99
20176;113;37.18;14;18;8;17;17;17;18;0;4
20177;9;999999999;99;99;99;99;99;99;99;99;99
20178;187;18.32;17;22;22;30;31;27;24;5;9
20179;194;34.54;8;31;21;43;23;21;27;14;6
20181;7;999999999;99;99;99;99;99;99;99;99;99
20185;468;47.2;30;48;37;45;62;52;75;71;48
20186;182;40.51;20;12;14;30;29;14;31;25;7
20188;51;43.25;99;99;99;99;99;99;99;99;99
20189;75;41.79;99;99;99;99;99;99;99;99;99
20191;362;36.56;32;26;45;59;52;35;40;50;23
20192;604;34.54;54;49;68;111;96;60;60;80;26
20193;261;38.39;23;20;23;64;27;27;26;31;20
20194;136;38.31;19;19;6;19;25;11;17;15;5
20195;166;37.39;28;17;9;33;26;22;14;12;5
20196;133;41.7;7;23;7;13;20;27;15;19;2
20197;424;42.23;60;57;39;61;60;49;63;30;5
20198;421;37.58;49;51;56;69;59;54;43;25;15
20199;141;39.37;13;26;7;11;21;24;17;18;4
20201;10;35.6;99;99;99;99;99;99;99;99;99
20203;172;35.2;15;22;52;27;33;19;4;0;0
20270;5;42.4;99;99;99;99;99;99;99;99;99
20273;42;44.31;99;99;99;99;99;99;99;99;99
20274;95;44.11;99;99;99;99;99;99;99;99;99
20275;210;37.57;21;22;35;34;31;19;26;10;12
20276;69;42.94;99;99;99;99;99;99;99;99;99
20277;168;36.26;25;31;10;19;34;22;11;12;4
20278;98;40.42;99;99;99;99;99;99;99;99;99
20279;78;38.74;99;99;99;99;99;99;99;99;99
20280;6;55.17;99;99;99;99;99;99;99;99;99
20283;8;30.25;99;99;99;99;99;99;99;99;99
20284;100;25.2;21;16;14;19;14;6;6;2;2
20285;390;31.31;60;41;61;74;55;47;33;17;2
20286;146;39.78;8;21;7;19;32;27;12;17;3
20287;113;43.45;7;17;8;7;17;23;15;11;8
20288;211;34.64;21;36;17;25;31;33;25;19;4
20289;517;37.82;38;40;72;83;63;69;81;54;17
20290;421;39.62;21;19;57;71;45;49;65;62;32
20298;55;34.07;99;99;99;99;99;99;99;99;99
20299;97;43.05;99;99;99;99;99;99;99;99;99
20300;113;44.29;24;17;22;26;8;4;7;4;1
20301;669;23.75;83;80;103;146;83;77;55;28;14
20302;564;34.46;51;47;135;115;81;58;42;26;9
20306;18;39.22;99;99;99;99;99;99;99;99;99
20307;169;34.57;25;20;7;28;33;20;13;19;4
20308;84;42.2;99;99;99;99;99;99;99;99;99
20309;24;47.63;99;99;99;99;99;99;99;99;99
20310;150;35.01;17;31;6;18;27;21;10;12;8
20311;177;45.48;15;22;10;21;25;31;24;19;10
20312;200;46.5;8;28;8;14;23;45;42;23;9
20313;112;45.7;10;20;6;6;22;19;11;11;7
20314;158;42.34;16;16;6;15;20;22;29;27;7
20315;5;220;99;99;99;99;99;99;99;99;99
20331;36;28.64;99;99;99;99;99;99;99;99;99
20332;213;33.75;19;41;9;23;37;38;33;10;3
20333;249;36.87;33;37;9;39;32;56;27;13;3
20334;134;45.9;8;25;9;8;25;16;10;17;16
20335;194;37.4;14;34;18;17;31;33;23;16;8
20336;39;58.03;99;99;99;99;99;99;99;99;99
20337;107;41.17;6;19;2;12;15;28;19;5;1
20338;59;30.9;99;99;99;99;99;99;99;99;99
20339;8;999999999;99;99;99;99;99;99;99;99;99
20342;186;26.78;38;29;27;46;15;14;11;6;0
20345;111;114.85;10;17;13;27;15;15;6;7;1
20346;218;32.05;32;20;26;47;42;15;11;10;15
20348;170;47.21;18;16;6;19;20;32;26;20;13
20349;73;55.69;99;99;99;99;99;99;99;99;99
20350;74;46.68;99;99;99;99;99;99;99;99;99
20351;323;42.07;27;30;22;46;39;42;34;61;22
20352;397;41.04;31;16;50;81;42;35;45;65;32
20353;552;34.3;78;51;121;114;58;40;47;28;15
20354;409;28;63;29;108;70;34;14;16;22;53
20355;239;38.11;33;48;7;18;51;37;24;13;8
20356;60;44.55;99;99;99;99;99;99;99;99;99
20357;150;45.17;10;26;7;5;21;30;26;19;6
20358;262;35.53;46;34;4;35;59;25;16;30;13
20359;222;33.69;36;39;12;30;46;23;25;8;3
20360;152;40.36;23;23;14;19;24;21;17;11;0
20361;246;34.75;40;32;11;46;33;35;23;17;9
20362;71;45.63;99;99;99;99;99;99;99;99;99
20365;67;25.15;99;99;99;99;99;99;99;99;99
20432;36;36.72;99;99;99;99;99;99;99;99;99
20433;67;51.5;99;99;99;99;99;99;99;99;99
20434;38;48.5;99;99;99;99;99;99;99;99;99
20436;51;53.49;99;99;99;99;99;99;99;99;99
20437;120;45.28;5;14;8;12;22;27;17;12;3
20438;175;39.99;19;20;16;30;33;27;17;8;5
20439;161;41.11;22;18;12;20;24;19;20;21;5
20440;118;39.78;9;15;5;21;15;18;17;14;4
20441;276;35.89;22;35;40;51;43;35;22;23;5
20442;66;34.95;99;99;99;99;99;99;99;99;99
20444;11;30.83;99;99;99;99;99;99;99;99;99
20445;218;30.36;37;18;27;54;32;23;18;7;2
20446;218;37.17;35;33;14;46;38;28;19;4;1
20447;144;37.52;10;22;13;31;17;18;25;7;1
20448;173;39.24;10;13;18;36;21;36;23;14;2
20449;114;33.85;12;20;6;14;16;19;17;8;2
20450;385;31.64;49;36;134;57;43;28;14;21;3
20451;352;37.24;39;30;124;63;31;24;16;19;6
20452;354;26.05;66;39;79;77;32;22;16;17;6
20453;47;59.57;99;99;99;99;99;99;99;99;99
20461;14;47.64;99;99;99;99;99;99;99;99;99
20462;243;32.22;47;26;32;47;42;28;15;5;1
20463;222;32.33;26;16;25;48;39;25;28;13;2
20464;137;39.45;11;18;11;28;29;24;13;2;1
20465;328;31.23;7;17;150;83;19;29;18;2;3
20469;39;51.78;99;99;99;99;99;99;99;99;99
20472;61;37.75;99;99;99;99;99;99;99;99;99
20473;330;36.06;51;69;17;48;52;35;20;24;14
20474;150;49.47;11;24;3;11;22;18;27;22;12
20475;181;37.83;14;37;9;14;34;30;15;21;7
20476;166;28.25;17;14;4;17;21;22;25;26;20
20477;209;40.09;30;23;11;37;33;23;30;14;8
20491;375;36.43;38;28;29;66;47;41;72;41;13
20492;629;32.69;71;87;119;93;82;60;61;38;18
20493;153;35.75;22;14;16;19;24;23;19;12;4
20494;251;36.56;32;41;5;40;52;35;24;13;9
20495;179;43.93;17;20;9;26;21;34;25;18;9
20496;252;25.88;11;26;28;38;46;51;30;16;6
20497;131;47.51;8;10;7;16;20;19;23;15;13
20498;302;31.47;65;39;12;69;52;32;25;7;1
20499;79;32.53;99;99;99;99;99;99;99;99;99
20504;1016;31.62;122;81;97;241;154;103;110;73;35
20505;1040;30.32;141;140;95;201;175;110;100;52;26
20506;579;27.8;60;38;82;132;99;68;59;29;12
20507;496;25.47;30;32;48;104;74;78;63;49;18
20508;141;32.26;13;13;11;28;28;19;12;10;7
20510;197;46.52;21;20;14;16;23;34;32;33;4
20511;13;121.46;99;99;99;99;99;99;99;99;99
20512;174;47.23;16;22;0;14;18;21;30;37;16
20513;406;40.51;45;45;24;65;69;43;35;56;24
20514;388;36.19;29;24;45;81;42;35;38;47;47
20515;460;37.98;44;27;49;77;49;39;45;83;47
20517;9;12.78;99;99;99;99;99;99;99;99;99
20518;61;53.49;99;99;99;99;99;99;99;99;99
20519;120;42.04;12;16;6;10;22;12;14;21;7
20520;34;31.32;99;99;99;99;99;99;99;99;99
20521;20;35.4;99;99;99;99;99;99;99;99;99
20522;200;39.8;24;35;14;8;45;35;8;24;7
20523;92;40.46;99;99;99;99;99;99;99;99;99
20524;27;67.89;99;99;99;99;99;99;99;99;99
20592;5;35.2;99;99;99;99;99;99;99;99;99
20593;19;48.58;99;99;99;99;99;99;99;99;99
20594;31;50.83;99;99;99;99;99;99;99;99;99
20595;58;37.84;99;99;99;99;99;99;99;99;99
20596;55;53.91;99;99;99;99;99;99;99;99;99
20597;67;52.83;99;99;99;99;99;99;99;99;99
20598;138;42.77;15;21;9;18;19;25;17;12;2
20599;156;41.85;18;19;8;15;23;24;34;8;7
20600;161;39.77;15;28;12;17;26;25;22;10;6
20601;132;41.15;18;17;9;12;24;22;12;15;3
20602;153;38.97;23;20;8;29;19;21;20;10;3
20603;385;33.22;25;36;93;80;51;41;27;22;10
20604;230;35.53;30;24;47;40;36;25;15;12;1
20607;413;32.94;29;36;150;83;36;32;28;16;3
20608;403;37.36;30;36;99;59;32;31;23;38;55
20609;120;51.3;0;0;0;0;0;1;5;29;85
20610;8;33.13;99;99;99;99;99;99;99;99;99
20611;545;31.3;79;62;72;93;66;86;47;33;7
20612;146;39.4;4;16;42;26;13;15;13;14;3
20613;99;30.75;99;99;99;99;99;99;99;99;99
20614;638;35.39;55;59;85;108;94;64;66;76;31
20615;186;40.68;11;12;19;24;20;30;32;33;5
20622;12;22.25;99;99;99;99;99;99;99;99;99
20623;163;35.96;25;20;11;27;26;24;17;11;2
20624;685;37.96;53;71;285;121;65;37;30;20;3
20625;467;33.2;53;56;68;106;63;58;39;19;5
20626;336;30.56;57;51;39;58;39;47;31;13;1
20630;98;25.98;99;99;99;99;99;99;99;99;99
20631;197;32.79;24;46;14;39;24;26;14;5;5
20632;163;46.1;22;22;5;28;29;24;15;14;4
20633;7;42.71;99;99;99;99;99;99;99;99;99
20634;45;45.71;99;99;99;99;99;99;99;99;99
20635;179;33.58;23;27;11;23;24;26;32;9;4
20636;140;43.29;12;20;4;20;18;22;20;20;4
20637;191;39.01;28;24;8;25;33;29;22;15;7
20638;191;42.09;19;23;4;28;29;25;24;25;14
20639;261;41.55;27;29;22;48;36;36;31;23;9
20644;7;999999999;99;99;99;99;99;99;99;99;99
20651;91;34.7;99;99;99;99;99;99;99;99;99
20652;27;32.81;99;99;99;99;99;99;99;99;99
20653;515;34.99;59;77;52;76;63;87;61;29;11
20654;347;33.43;37;65;31;47;54;54;24;24;11
20655;11;88.09;99;99;99;99;99;99;99;99;99
20656;114;51.51;13;12;6;12;15;21;12;11;12
20657;508;33.82;57;59;128;56;54;56;58;21;19
20658;338;36.3;31;16;45;78;37;37;49;22;23
20659;234;33.41;20;28;18;29;31;38;29;23;18
20660;518;30.91;86;103;38;69;115;64;38;4;1
20661;197;30.78;53;15;14;50;30;17;13;2;3
20665;157;34.65;22;13;16;30;20;29;12;9;6
20666;794;29.53;78;49;75;170;131;82;91;65;53
20667;387;42.69;26;25;95;80;46;47;31;30;7
20668;872;27.87;84;64;71;156;113;134;104;95;51
20669;591;40.32;70;46;35;115;96;64;76;48;41
20670;253;34.54;22;14;21;62;42;28;34;20;10
20672;279;42.98;37;25;11;38;47;20;34;35;32
20673;159;43.92;19;25;4;15;25;20;18;18;15
20674;105;41.65;10;17;6;8;21;16;6;10;11
20675;244;45.58;28;28;11;26;38;33;29;35;16
20676;512;43.51;35;42;28;77;64;55;66;93;52
20677;295;45.64;23;10;33;33;23;31;47;72;23
20680;6;78.5;99;99;99;99;99;99;99;99;99
20684;100;46.46;9;11;1;8;14;21;13;17;6
20685;132;41.97;18;25;3;9;20;21;12;17;7
20686;5;64.57;99;99;99;99;99;99;99;99;99
20756;20;60;99;99;99;99;99;99;99;99;99
20758;49;32.9;99;99;99;99;99;99;99;99;99
20759;80;53.65;99;99;99;99;99;99;99;99;99
20760;117;39.13;9;22;4;6;31;25;10;3;7
20761;248;42.96;35;31;11;42;42;35;23;28;1
20762;358;36.16;30;44;32;58;68;56;28;31;11
20763;245;38.94;14;29;25;32;33;40;35;30;7
20764;134;43.92;8;22;8;15;28;29;9;13;2
20765;162;48.52;23;17;31;36;20;14;9;4;8
20766;469;44.4;52;53;71;83;76;56;29;26;23
20769;373;37.85;47;28;106;85;39;30;18;17;3
20770;258;36.31;32;18;29;43;26;30;39;34;7
20771;315;43.47;22;26;16;39;45;35;49;54;29
20772;324;29.92;52;53;33;50;58;38;20;13;7
20773;62;39.26;99;99;99;99;99;99;99;99;99
20774;227;36.29;23;32;10;48;36;25;33;14;6
20775;1488;31.79;178;120;299;386;194;110;93;80;28
20776;1147;30.76;120;98;183;241;174;100;111;90;30
20777;390;35.06;33;28;44;73;43;52;52;45;20
20784;36;36.56;99;99;99;99;99;99;99;99;99
20785;97;39.47;99;99;99;99;99;99;99;99;99
20786;632;29.84;88;47;189;160;77;43;20;7;1
20787;88;44.83;99;99;99;99;99;99;99;99;99
20788;194;35.86;23;17;21;33;23;34;27;10;6
20789;323;34.52;59;30;32;61;46;41;40;12;2
20792;20;36.75;99;99;99;99;99;99;99;99;99
20793;96;46.55;99;99;99;99;99;99;99;99;99
20794;155;40.68;20;19;15;27;22;24;12;12;4
20797;216;39.1;17;35;9;16;31;41;43;18;6
20798;228;42.29;21;37;12;20;27;52;37;11;11
20799;170;42.2;16;22;5;22;23;23;30;19;10
20800;198;41.53;22;33;8;23;31;36;33;10;2
20801;110;45.27;9;11;7;23;21;19;5;12;3
20803;89;29.82;99;99;99;99;99;99;99;99;99
20804;577;32.37;92;95;34;97;99;88;38;27;7
20805;287;35.81;50;26;53;77;38;25;11;5;2
20806;180;32.19;37;23;28;31;31;20;7;3;0
20812;90;30.87;99;99;99;99;99;99;99;99;99
20813;657;33.33;81;89;57;93;98;112;60;51;16
20814;298;32.05;41;42;29;36;38;51;30;21;10
20815;154;28.25;16;8;53;37;13;3;5;12;7
20816;474;43.14;32;32;40;72;62;49;64;81;42
20817;227;35.13;20;14;18;46;22;36;40;26;5
20818;569;37.93;61;38;91;121;52;52;62;46;46
20819;567;33.35;44;17;61;64;47;71;81;71;111
20820;350;38.19;35;27;45;61;44;46;41;22;29
20821;148;40.37;16;30;5;13;29;20;15;10;10
20822;254;33.09;53;39;13;45;54;39;7;2;2
20823;232;34.77;45;43;5;31;60;35;10;3;0
20827;164;34.01;22;14;31;20;26;22;11;15;3
20829;436;28;31;30;55;54;39;47;60;47;73
20830;192;35.68;19;15;14;40;26;33;21;22;2
20831;38;41.53;99;99;99;99;99;99;99;99;99
20832;79;41.58;99;99;99;99;99;99;99;99;99
20833;230;32.24;29;29;3;25;34;27;15;17;51
20834;197;45.18;15;26;16;16;38;28;26;28;4
20835;156;60.58;20;18;3;21;17;28;21;16;12
20836;27;69.11;99;99;99;99;99;99;99;99;99
20839;128;44.47;9;14;8;17;23;15;8;21;13
20846;109;46.21;11;17;4;10;16;23;13;10;5
20847;204;43.71;29;20;9;22;34;31;28;28;3
20848;113;51.47;14;11;4;15;16;16;17;15;5
20916;146;31.02;27;37;6;26;22;17;8;2;1
20917;202;38.13;17;22;26;23;41;33;28;11;1
20918;259;33.28;46;25;28;50;29;37;29;13;2
20919;38;37.89;99;99;99;99;99;99;99;99;99
20920;30;47.17;99;99;99;99;99;99;99;99;99
20921;124;37.56;10;23;8;14;28;18;16;7;0
20922;14;55.86;99;99;99;99;99;99;99;99;99
20924;85;40.55;99;99;99;99;99;99;99;99;99
20925;218;38.85;12;21;25;40;30;27;24;28;11
20926;110;44.77;9;11;13;14;14;23;17;6;3
20927;107;43.03;7;9;11;12;15;11;16;19;7
20928;213;36.61;19;17;25;57;27;26;18;20;4
20932;112;34.51;20;19;9;7;26;18;8;4;1
20933;124;41.27;13;23;8;9;20;28;10;6;7
20934;86;45.77;99;99;99;99;99;99;99;99;99
20935;151;38.59;18;13;17;27;27;21;13;11;4
20936;95;37.55;99;99;99;99;99;99;99;99;99
20937;294;39.68;20;17;34;42;43;42;45;36;15
20938;547;31.87;71;53;59;70;51;58;43;72;70
20939;166;36.52;22;21;19;23;36;12;14;13;6
20942;6;20;99;99;99;99;99;99;99;99;99
20948;68;31.79;99;99;99;99;99;99;99;99;99
20949;199;37.55;26;18;20;35;25;33;26;12;4
20950;172;38.6;15;11;15;35;23;23;22;20;8
20951;171;30.35;22;22;27;30;27;31;11;1;0
20955;100;41.88;11;15;8;8;14;15;15;13;1
20956;80;43.16;99;99;99;99;99;99;99;99;99
20959;125;40.58;16;19;3;16;14;22;20;7;8
20960;257;38.08;48;34;13;44;36;24;35;19;4
20961;337;31.72;49;79;26;54;47;40;27;12;3
20962;204;39.99;23;28;10;19;31;36;31;15;11
20963;170;41.46;23;24;14;23;32;26;16;8;4
20964;184;35.8;28;17;24;40;31;14;18;10;2
20965;429;36.64;39;41;57;95;65;58;42;26;6
20966;235;33.34;30;13;50;48;39;33;12;6;4
20967;252;42.97;9;19;49;43;32;28;32;32;8
20968;85;115.85;99;99;99;99;99;99;99;99;99
20972;129;29.08;16;35;7;7;26;20;11;6;1
20973;558;22.3;65;32;211;199;45;6;0;0;0
20974;568;33.24;70;86;33;84;70;85;63;55;22
20975;534;34.75;49;82;45;83;66;65;74;28;42
20976;626;32.54;75;71;76;111;78;65;59;38;53
20977;193;36.18;15;11;29;41;22;17;27;20;11
20978;117;28.7;17;15;22;25;10;10;12;5;1
20979;397;37.54;43;40;38;59;64;58;53;34;8
20980;586;34.61;44;25;61;83;58;68;102;82;63
20981;850;38.35;77;52;83;132;97;84;126;122;77
20982;1046;31.19;85;141;133;143;98;124;112;104;106
20983;110;33.31;16;23;13;17;15;9;8;6;3
20984;32;25.91;99;99;99;99;99;99;99;99;99
20985;20;28.4;99;99;99;99;99;99;99;99;99
20987;72;43.04;99;99;99;99;99;99;99;99;99
20988;64;37.67;99;99;99;99;99;99;99;99;99
20991;104;40.95;3;5;7;21;9;11;19;17;12
20992;95;39.46;99;99;99;99;99;99;99;99;99
20994;77;41.65;99;99;99;99;99;99;99;99;99
20995;205;35.87;31;26;6;26;43;21;18;24;10
20996;176;51.47;36;27;2;19;31;21;18;19;3
20997;93;53.52;99;99;99;99;99;99;99;99;99
21007;7;50.57;99;99;99;99;99;99;99;99;99
21008;112;41.89;12;22;5;8;16;19;19;8;3
21009;149;43.34;20;25;4;13;30;22;14;18;3
21010;158;38.85;21;21;6;23;25;25;14;16;7
21011;26;62.85;99;99;99;99;99;99;99;99;99
21077;30;41.93;99;99;99;99;99;99;99;99;99
21078;20;55.55;99;99;99;99;99;99;99;99;99
21080;243;31.14;32;37;20;48;36;31;26;11;2
21081;60;33.17;99;99;99;99;99;99;99;99;99
21082;27;45.56;99;99;99;99;99;99;99;99;99
21083;171;36.44;24;16;24;27;15;26;20;16;3
21084;59;39.92;99;99;99;99;99;99;99;99;99
21085;269;42.37;7;21;22;38;26;27;55;46;27
21086;270;38.82;27;9;32;55;25;26;29;41;26
21087;396;34.96;29;40;65;66;47;48;32;44;25
21088;152;38.12;4;3;25;19;7;25;24;26;19
21089;27;39.22;99;99;99;99;99;99;99;99;99
21090;80;29.41;99;99;99;99;99;99;99;99;99
21091;161;33.99;27;25;18;20;21;30;9;9;2
21092;84;41.44;99;99;99;99;99;99;99;99;99
21094;108;42.36;4;19;5;8;10;27;17;11;7
21095;115;38.82;13;23;6;15;23;20;11;3;1
21096;104;41.38;7;13;9;15;15;18;12;10;5
21097;123;50.82;13;17;5;12;22;11;18;17;8
21098;69;38.48;99;99;99;99;99;99;99;99;99
21099;886;34.21;82;90;114;145;157;104;77;78;39
21100;760;34.23;94;69;85;151;116;88;71;64;22
21101;320;34.34;39;45;17;54;49;30;30;40;16
21102;151;33.45;15;23;10;19;16;29;27;11;1
21103;5;34.2;99;99;99;99;99;99;99;99;99
21108;5;81.6;99;99;99;99;99;99;99;99;99
21110;175;30.15;26;18;25;36;26;15;15;9;5
21111;57;29.98;99;99;99;99;99;99;99;99;99
21117;31;39.77;99;99;99;99;99;99;99;99;99
21118;166;36.46;28;16;15;35;26;29;8;6;3
21119;70;41.27;99;99;99;99;99;99;99;99;99
21120;91;37.9;99;99;99;99;99;99;99;99;99
21121;104;35.24;15;13;6;16;22;16;12;3;1
21122;248;32.43;27;37;37;58;31;26;14;15;3
21123;145;31.38;31;28;9;28;19;14;10;2;4
21124;78;35.76;99;99;99;99;99;99;99;99;99
21125;13;36.77;99;99;99;99;99;99;99;99;99
21127;217;39.22;18;13;20;20;18;30;26;28;44
21128;694;34.84;80;78;125;107;70;80;62;52;40
21129;487;26.68;80;112;57;62;81;55;21;9;10
21130;333;37.26;30;29;37;48;41;57;62;18;11
21133;86;42.28;99;99;99;99;99;99;99;99;99
21134;491;34.1;39;80;41;46;63;97;65;45;15
21135;190;39.7;15;22;14;27;23;34;24;21;10
21136;702;34.51;69;78;55;102;87;91;103;75;42
21137;908;29.33;90;86;121;186;102;104;74;72;73
21138;710;30.05;70;101;117;111;88;71;57;51;44
21139;327;30.81;43;17;60;73;36;42;37;13;6
21140;514;34.66;56;88;54;71;83;74;44;30;14
21141;332;28.35;43;43;28;60;53;46;29;19;11
21142;81;41.84;99;99;99;99;99;99;99;99;99
21143;658;32.4;75;49;92;117;82;68;52;69;54
21144;854;35.67;88;86;116;123;76;102;90;115;58
21145;683;35.58;78;56;61;106;77;84;93;96;32
21146;60;36.28;99;99;99;99;99;99;99;99;99
21148;155;34.32;15;24;8;20;25;14;22;14;13
21149;493;36.51;23;27;64;72;51;77;79;60;40
21150;146;33.66;11;9;28;28;19;20;17;9;5
21151;571;27.09;102;92;51;94;80;71;37;29;15
21152;816;34.68;95;98;80;118;97;128;108;71;21
21153;189;49.67;16;30;10;16;32;34;20;24;7
21154;139;54.88;13;23;8;15;20;25;16;16;3
21157;40;59.53;99;99;99;99;99;99;99;99;99
21167;7;74.43;99;99;99;99;99;99;99;99;99
21169;72;35.88;99;99;99;99;99;99;99;99;99
21170;79;45.59;99;99;99;99;99;99;99;99;99
21171;70;43.27;99;99;99;99;99;99;99;99;99
21172;61;41.44;99;99;99;99;99;99;99;99;99
21239;33;38.15;99;99;99;99;99;99;99;99;99
21241;34;48.91;99;99;99;99;99;99;99;99;99
21242;68;29.22;99;99;99;99;99;99;99;99;99
21247;167;33.34;10;19;12;34;22;27;26;15;2
21248;511;34.22;33;59;126;68;57;54;40;51;23
21249;379;34.68;41;44;45;66;35;41;61;35;11
21250;352;37.95;35;21;46;66;37;56;35;41;15
21251;144;40.41;11;14;9;23;33;27;15;8;4
21252;154;34.62;22;12;23;28;22;22;16;5;4
21253;165;41.32;15;15;13;16;23;30;25;24;4
21254;103;35.1;13;17;5;15;12;18;11;10;2
21256;50;36.78;99;99;99;99;99;99;99;99;99
21257;109;46.3;9;12;17;11;12;18;16;11;3
21258;181;36.88;24;27;13;20;28;20;18;28;3
21259;145;43.04;15;24;7;16;20;26;14;18;5
21260;131;43.8;15;15;8;8;27;26;9;14;9
21261;442;34.82;41;44;50;61;64;66;52;47;17
21262;657;32.7;76;52;125;116;80;86;62;47;13
21263;31;44.71;99;99;99;99;99;99;99;99;99
21264;131;45.95;6;16;6;13;9;24;31;26;0
21265;48;33.77;99;99;99;99;99;99;99;99;99
21279;68;44.69;99;99;99;99;99;99;99;99;99
21280;22;31.77;99;99;99;99;99;99;99;99;99
21281;89;31.33;99;99;99;99;99;99;99;99;99
21283;6;33.17;99;99;99;99;99;99;99;99;99
21284;119;30.03;25;13;7;19;14;17;17;5;2
21285;34;45.32;99;99;99;99;99;99;99;99;99
21287;83;37.04;99;99;99;99;99;99;99;99;99
21288;261;40.03;18;18;24;42;32;38;32;36;21
21290;420;27.37;70;71;48;72;56;52;35;10;6
21291;684;34.17;71;83;104;124;87;111;48;37;19
21292;86;24.62;99;99;99;99;99;99;99;99;99
21293;9;42;99;99;99;99;99;99;99;99;99
21294;154;37.81;13;23;11;14;31;34;20;7;1
21295;479;34.84;57;55;48;61;66;74;67;35;16
21296;465;47.83;50;43;43;59;65;64;72;47;22
21297;103;28.34;20;29;4;19;13;10;6;1;1
21298;155;37.39;9;12;17;20;19;21;23;20;14
21299;774;31.99;80;76;129;117;95;92;84;57;44
21300;776;35.92;61;52;144;146;82;82;59;79;71
21301;258;34.08;24;22;30;44;36;37;29;20;16
21303;333;37.07;40;43;13;49;51;49;53;22;13
21304;265;33.33;55;38;47;42;30;24;13;14;2
21305;13;32.69;99;99;99;99;99;99;99;99;99
21306;190;40.05;11;11;37;43;16;15;19;19;19
21307;284;36.12;31;26;28;59;30;31;40;25;14
21308;42;34.52;99;99;99;99;99;99;99;99;99
21309;198;34.43;23;17;20;41;30;16;25;16;10
21310;307;36.31;8;8;58;63;43;36;35;31;25
21311;183;39.88;12;9;25;38;17;17;23;25;17
21312;467;21.07;43;51;124;117;37;34;28;28;5
21313;908;34.4;113;88;113;139;116;102;97;90;50
21314;270;44.55;38;42;28;35;43;33;32;8;11
21315;187;47.37;23;25;9;28;26;36;17;17;6
21316;56;63.24;99;99;99;99;99;99;99;99;99
21317;13;96.62;99;99;99;99;99;99;99;99;99
21328;37;67.62;99;99;99;99;99;99;99;99;99
21329;89;51.2;99;99;99;99;99;99;99;99;99
21330;83;48.73;99;99;99;99;99;99;99;99;99
21331;121;48.46;15;18;6;11;22;25;14;7;3
21332;308;31.86;58;61;26;37;46;43;27;7;3
21333;77;28.34;99;99;99;99;99;99;99;99;99
21335;5;126.4;99;99;99;99;99;99;99;99;99
21402;5;16;99;99;99;99;99;99;99;99;99
21403;14;69.64;99;99;99;99;99;99;99;99;99
21404;38;34.61;99;99;99;99;99;99;99;99;99
21406;19;18.58;99;99;99;99;99;99;99;99;99
21407;70;31.3;99;99;99;99;99;99;99;99;99
21408;15;26.67;99;99;99;99;99;99;99;99;99
21410;256;31.45;31;23;43;42;28;35;31;19;4
21411;528;39.37;31;41;40;71;65;88;82;68;42
21412;579;33.73;73;68;47;109;85;77;58;45;17
